Source Table	Lab ID	Station Name	Station ID	Sample Date	Sample Time	Sample Medium Code	Sample Type	Parameter Code	Method	Dilution	Remark Code	Qualifier	Result	Concentration pM/L	Final Result	Result Units	RL Type	RL	MDL	Spike Recovery	High Spike Limit	Low Spike Limit	Blank Value	Delete Code	Parameter	Lab Code	Schedule	User Code	Project Account	Project Chief	Collector	Project	State	County	Geologic Unit	Analysis Status	Analysis Source	Hydrologic Event	Hydrologic Condition	Login Date	Analysis Date	Release Date	NWQL Proposal	Analyzing Laboratory	Element	Isotope	Molecular weight	NASC µg/g (Taylor_McClennan 1984)	NASC normalized concentration
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	1180	PLM43	1			0.0293	210.9355315	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	9.15625E-07
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	1194	PLM43	1			0.0038	21.96024041	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.22581E-06
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	50573	PLM43	1			0.0017	10.16381681	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	0.0000005
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	50574	PLM43	1			0.0226	148.7233482	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.82258E-05
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	50575	PLM43	1			0.0066	41.97138315	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	1.26923E-06
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	50577	PLM43	1			0.0012	7.275796336	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	1.15385E-06
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	50579	PLM43	1			0.0274	189.9611758	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	8.30303E-07
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	50582	PLM43	1			0.008	56.77382727	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	1.01266E-06
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	50586	PLM43	1			0.0014	8.809164551	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.64706E-06
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	50587	PLM43	1			0.0013	7.695312962	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000026
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	62844	PLM43	1			0.0011	6.286899815	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	2.29167E-06
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	82323	PLM43	1			0.0127	84.46395318	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	2.22807E-06
index-14cfm	20110830012	"Honey Creek at Wauwatosa, WI"	4087119	3/17/2011	132000	WS	9	82331	PLM43	1			0.0072	44.30769231	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	1.24138E-06
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	1110	PLM43	1			0.0764	545.2469312	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	1.04658E-06
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	1180	PLM43	1			0.026	187.1782873	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	8.125E-07
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	1194	PLM43	1			0.004	23.11604253	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.29032E-06
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	50573	PLM43	1			0.0018	10.76168839	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	5.29412E-07
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	50574	PLM43	1			0.0269	177.0202685	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	2.16935E-05
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	50575	PLM43	1			0.004	25.43720191	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	7.69231E-07
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	50577	PLM43	1			0.0015	9.09474542	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	1.44231E-06
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	50579	PLM43	1			0.0282	195.5074875	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	8.54545E-07
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	50582	PLM43	1			0.0071	50.3867717	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	8.98734E-07
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	50586	PLM43	1			0.0012	7.550712473	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.41176E-06
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	50587	PLM43	1			0.0008	4.735577208	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000016
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	62844	PLM43	1			0.0004	2.286145387	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	8.33333E-07
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	82323	PLM43	1			0.0083	55.20085129	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	1.45614E-06
index-14cfm	20110830013	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/17/2011	140700	WS	9	82331	PLM43	1			0.0056	34.46153846	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	9.65517E-07
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	1110	PLM43	1			0.045	321.1532972	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	6.16438E-07
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	1180	PLM43	1			0.0301	216.6948634	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	9.40625E-07
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	1194	PLM43	1			0.0054	31.20665742	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.74194E-06
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	50573	PLM43	1			0.0044	26.3063494	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	1.29412E-06
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	50574	PLM43	1			0.0228	150.0394841	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.83871E-05
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	50575	PLM43	1			0.0082	52.14626391	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	1.57692E-06
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	50577	PLM43	1			0.0015	9.09474542	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	1.44231E-06
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	50579	PLM43	1			0.0334	231.5585136	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	1.01212E-06
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	50582	PLM43	1			0.0074	52.51579022	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	9.36709E-07
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	50586	PLM43	1			0.0014	8.809164551	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.64706E-06
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	50587	PLM43	1			0.0011	6.511418661	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000022
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	62844	PLM43	1			0.0006	3.429218081	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	0.00000125
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	82323	PLM43	1			0.0087	57.86113328	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	1.52632E-06
index-15cfm	20110830014	"Menominee River at Menominee Falls, WI"	4087030	3/17/2011	112800	WS	9	82331	PLM43	1			0.0075	46.15384615	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	1.2931E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	1110	PLM43	1			0.612	4367.684842	0.61	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	8.38356E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	1180	PLM43	1			0.0426	306.6844246	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	1.33125E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	1194	PLM43	1			0.0061	35.25196486	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.96774E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	50573	PLM43	1			0.0052	31.08932201	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	1.52941E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	50574	PLM43	1			0.0293	192.8138984	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	2.3629E-05
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	50575	PLM43	1			0.0117	74.40381558	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	0.00000225
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	50577	PLM43	1			0.0025	15.15790903	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	2.40385E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	50579	PLM43	1			0.0434	300.8874099	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	1.31515E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	50582	PLM43	1			0.0133	94.38648783	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	1.68354E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	50586	PLM43	1			0.0017	10.69684267	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	0.000002
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	50587	PLM43	1			0.0013	7.695312962	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000026
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	62844	PLM43	1			0.0012	6.858436162	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	0.0000025
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	82323	PLM43	1			0.0109	72.49268422	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	1.91228E-06
index-15cfm	20110830015	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	3/17/2011	101700	WS	9	82331	PLM43	1			0.0074	45.53846154	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110324	20110413	20110413	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	1.27586E-06
index-15cfm	20110870001	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/22/2011	141000	WS	9	1110	PLM43	1			0.106	756.4944333	0.11	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110328	20110413	20110413	"""""USGS-National Water Quality Lab, Denver, CO """""		Ce	140	140.12	73	1.45205E-06
index-15cfm	20110870001	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/22/2011	141000	WS	9	1180	PLM43	1			0.0577	415.3918145	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110328	20110413	20110413	"""""USGS-National Water Quality Lab, Denver, CO """""		La	139	138.905	32	1.80313E-06
index-15cfm	20110870001	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/22/2011	141000	WS	9	1194	PLM43	1			0.0063	36.40776699	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110328	20110413	20110413	"""""USGS-National Water Quality Lab, Denver, CO """""		Yb	174	173.04	3.1	2.03226E-06
index-15cfm	20110870001	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/22/2011	141000	WS	9	50573	PLM43	1			0.0062	37.06803779	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110328	20110413	20110413	"""""USGS-National Water Quality Lab, Denver, CO """""		Er	167	167.26	3.4	1.82353E-06
index-15cfm	20110870001	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/22/2011	141000	WS	9	50574	PLM43	1			0.021	138.1942616	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110328	20110413	20110413	"""""USGS-National Water Quality Lab, Denver, CO """""		Eu	151	151.96	1.24	1.69355E-05
index-15cfm	20110870001	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/22/2011	141000	WS	9	50575	PLM43	1			0.0139	88.39427663	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110328	20110413	20110413	"""""USGS-National Water Quality Lab, Denver, CO """""		Gd	158	157.25	5.2	2.67308E-06
